# Based on the Artemis Motorway drive cycle,
# time [s],current [A]
1831,0.467689
1832,0.430304
1833,-0.089113
1834,0.342412
1835,-0.484016
1836,-0.500038
1837,-0.214084
1838,2.004425
1839,2.029297
1840,2.056001
1841,2.083162
1842,2.110323
1843,3.460594
1844,1.559319
1845,2.891279
1846,1.607538
1847,2.955978
1848,2.335698
1849,2.365911
1850,2.395361
1851,1.734798
1852,3.022812
1853,3.18761
1854,2.544289
1855,3.293202
1856,3.364462
1857,2.703136
1858,3.474022
1859,2.06424
1860,-0.399023
1861,-0.084382
1862,-0.107118
1863,1.783322
1864,1.783627
1865,2.481727
1866,1.810636
1867,2.512551
1868,2.542916
1869,1.16228
1870,1.139849
1871,-0.404822
1872,1.030594
1873,1.682918
1874,1.683375
1875,1.68307
1876,3.055314
1877,2.32578
1878,1.757229
1879,2.450904
1880,2.48188
1881,1.810636
1882,1.810483
1883,1.810636
1884,1.810788
1885,2.81529
1886,-0.25452
1887,1.266346
1888,1.738003
1889,-0.047761
1890,0.238041
1891,-0.081788
1892,-0.321813
1893,-0.121004
1894,-0.349737
1895,0.025635
1896,-0.534371
1897,0.446937
1898,1.176928
1899,1.177081
1900,1.177386
1901,1.177539
1902,1.177234
1903,-1.348287
1904,-1.770962
1905,-1.561913
1906,-0.263523
1907,-0.428626
1908,-0.14725
1909,0.652476
1910,0.392462
1911,0.906691
1912,0.652628
1913,0.652323
1914,0.392462
1915,1.571221
1916,-0.117952
1917,-0.577249
1918,-0.012207
1919,-0.704967
1920,0.28687
1921,0.223697
1922,0.218204
1923,0.212253
1924,-1.02739
1925,-1.675898
1926,-0.864576
1927,-0.174563
1928,0.053712
1929,1.535973
1930,1.876097
1931,0.991684
1932,2.057984
1933,2.415503
1934,2.343175
1935,2.731975
1936,2.004273
1937,0.02182
1938,2.057679
1939,1.164416
1940,0.928206
1941,0.939345
1942,0.627451
1943,0.627298
1944,0.950484
1945,1.224384
1946,1.991455
1947,1.991455
1948,2.057679
1949,2.125887
1950,0.449378
1951,0.795148
1952,1.153887
1953,1.89807
1954,2.251316
1955,1.938811
1956,2.065614
1957,0.189364
1958,-0.24033
1959,-0.422065
1960,-0.593118
1961,-0.263828
1962,-0.268559
1963,-0.303807
1964,0.070497
1965,0.636149
1966,0.124208
1967,0.17792
1968,-0.396429
1969,0.082704
1970,-0.166476
1971,-0.392309
1972,-0.599374
1973,-0.94667
1974,-1.37377
1975,-1.940795
1976,-0.966354
1977,0.680552
1978,0.961471
1979,1.290761
1980,1.765469
1981,1.510033
1982,1.656519
1983,0.986954
1984,0.684977
1985,0.319829
1986,-0.350195
1987,-0.501259
1988,-0.46006
1989,-0.314641
1990,-0.436866
1991,-0.287633
1992,-0.596628
1993,-0.769818
1994,-0.657053
1995,-0.154574
1996,0.065766
1997,-0.023957
1998,-0.219883
1999,-0.248875
2000,0.027924
2001,0.951858
2002,0.811017
2003,0.496986
2004,1.31487
2005,1.321736
2006,1.511711
2007,0.885481
2008,-0.043793
2009,0.680858
2010,0.67628
2011,0.178073
2012,0.454566
2013,0.184024
2014,0.183871
2015,-0.171206
2016,-0.27039
2017,-0.145571
2018,-0.248569
2019,-0.13489
2020,0.12604
2021,0.552377
2022,1.091173
2023,0.63386
2024,1.232166
2025,0.719768
2026,0.485542
2027,0.76463
2028,0.517891
2029,-0.18265
2030,-0.162051
2031,-0.158694
2032,-0.042878
2033,-0.391547
2034,-1.018387
2035,-0.629435
2036,-0.097963
2037,-0.023804
2038,-0.030365
2039,1.138933
2040,1.833066
2041,0.94728
2042,-0.029755
2043,-0.042878
2044,-0.127565
2045,-0.372778
2046,-0.377813
2047,-0.412757
2048,-0.174563
2049,-0.015564
2050,-0.073548
2051,-0.07187
2052,-0.017548
2053,0.000153
2054,0.000153
2055,0.000153
2056,0.003357
2057,0.253758
2058,0.683452
2059,0.876478
2060,0.522164
2061,0.834668
2062,1.07454
2063,1.83444
2064,1.837339
2065,1.540551
2066,0.515297
2067,0.380102
2068,0.922866
2069,0.216831
2070,0.028992
2071,0.995041
2072,0.426795
2073,1.012741
2074,0.840772
2075,0.913252
2076,1.552758
2077,-0.156405
2078,-0.07187
2079,-0.154879
2080,-0.074006
2081,-0.24918
2082,-0.333867
2083,-0.911421
2084,-0.796979
2085,-0.463569
2086,-0.16495
2087,0.711528
2088,1.037613
2089,1.175708
2090,1.618372
2091,1.236439
2092,1.324788
2093,0.782483
2094,0.23682
2095,-0.150454
2096,-0.324559
2097,0.023346
2098,0.201572
2099,0.460975
2100,0.207218
2101,-0.023499
2102,0.201877
2103,-0.16083
2104,-0.025483
2105,0.986496
2106,0.727245
2107,1.076829
2108,1.437095
2109,0.854658
2110,0.269322
2111,-0.310979
2112,-0.672313
2113,-0.398108
2114,-0.361181
2115,-0.254673
2116,-0.130922
2117,-0.141146
2118,0.590982
2119,0.362707
2120,0.597848
2121,0.655528
2122,-0.150759
2123,0.160983
2124,1.14992
2125,1.236439
2126,1.913634
2127,2.09659
2128,2.283513
2129,2.105592
2130,2.249638
2131,1.994965
2132,2.948806
2133,2.708934
2134,1.949798
2135,0.600748
2136,1.498283
2137,0.180056
2138,0.171664
2139,-0.130617
2140,0.576944
2141,0.086976
2142,1.500114
2143,1.029526
2144,2.025177
2145,1.096971
2146,1.582818
2147,1.148241
2148,0.691539
2149,-0.552224
2150,-0.154574
2151,-0.128634
2152,0.155642
2153,1.91043
2154,1.584955
2155,2.036469
2156,2.673838
2157,1.715419
2158,2.342107
2159,2.427863
2160,2.438544
2161,2.054017
2162,2.58381
2163,2.185702
2164,2.736095
2165,2.323033
2166,1.126879
2167,-0.045014
2168,-1.109636
2169,-0.594339
2170,-0.065003
2171,-0.108186
2172,1.429313
2173,1.904631
2174,1.952239
2175,2.078737
2176,2.054475
2177,0.99382
2178,1.545739
2179,2.78294
2180,1.068132
2181,2.212253
2182,1.105516
2183,1.764706
2184,1.707942
2185,2.069429
2186,1.177539
2187,1.177539
2188,1.177234
2189,1.177386
2190,2.024262
2191,2.407416
2192,1.678035
2193,2.131991
2194,1.728389
2195,2.189212
2196,1.337301
2197,1.780728
2198,0.910506
2199,1.336995
2200,1.337301
2201,1.336995
2202,1.781033
2203,1.352102
2204,1.353017
2205,1.797971
2206,1.368124
2207,1.368429
2208,1.816434
2209,1.833829
2210,2.307622
2211,1.432059
2212,2.348516
2213,1.464714
2214,1.925078
2215,1.850462
2216,1.126116
2217,1.480583
2218,1.481193
2219,1.02266
2220,1.464714
2221,1.008469
2222,1.448539
2223,0.993515
2224,0.979782
2225,1.415274
2226,0.965438
2227,1.850919
2228,0.519112
2229,1.383536
2230,1.383536
2231,0.495613
2232,0.910658
2233,0.89723
2234,0.883803
2235,0.870222
2236,0.856794
2237,0.844434
2238,0.831159
2239,1.246357
2240,0.818799
2241,1.23125
2242,1.231556
2243,0.890822
2244,1.219806
2245,1.220417
2246,1.220111
2247,2.4271
2248,2.573129
2249,3.544366
2250,2.746319
2251,3.658961
2252,3.400015
2253,3.991913
2254,3.631495
2255,3.133593
2256,2.796979
2257,2.843671
2258,2.379492
2259,2.915999
2260,1.932403
2261,2.962844
2262,1.972534
2263,1.972534
2264,1.973297
2265,1.972534
2266,2.49012
2267,1.992981
2268,1.992981
2269,1.993439
2270,1.993439
2271,1.992828
2272,-0.267948
2273,-0.482795
2274,-0.083009
2275,1.219654
2276,1.204242
2277,1.188067
2278,1.651026
2279,1.651637
2280,1.650721
2281,1.650568
2282,1.650874
2283,2.133822
2284,1.188067
2285,2.619821
2286,1.203937
2287,2.153658
2288,1.203937
2289,1.187457
2290,2.133822
2291,2.642405
2292,2.687572
2293,2.732738
2294,2.77821
2295,2.824445
2296,2.871748
2297,2.920729
2298,2.968185
2299,1.976806
2300,3.016403
2301,3.065843
2302,2.059663
2303,2.586557
2304,2.609598
2305,2.102541
2306,2.102235
2307,2.102083
2308,1.574884
2309,2.080568
2310,1.556725
2311,2.05951
2312,1.537346
2313,2.038911
2314,1.518273
2315,1.499504
2316,2.517891
2317,0.985122
2318,1.977111
2319,1.462425
2320,1.444572
2321,1.936065
2322,1.426871
2323,1.408103
2324,1.390707
2325,1.372854
2326,1.857176
2327,0.857557
2328,1.320211
2329,1.799039
2330,1.303883
2331,1.286336
2332,2.256352
2333,2.276951
2334,1.798581
2335,2.298161
2336,1.818265
2337,1.818418
2338,2.319371
2339,1.836728
2340,1.837186
2341,2.341497
2342,1.355459
2343,2.341344
2344,1.355764
2345,2.341192
2346,1.857023
2347,1.856565
2348,1.355612
2349,0.842298
2350,1.303883
2351,0.312505
2352,0.274662
2353,2.154116
2354,1.687037
2355,2.173648
2356,1.705653
2357,2.19379
2358,1.236591
2359,1.705501
2360,2.194705
2361,2.70985
2362,1.761044
2363,2.754864
2364,2.298314
2365,2.319524
2366,2.34165
2367,1.856565
2368,2.362554
2369,1.876555
2370,1.876097
2371,2.998856
2372,1.209735
2373,1.892576
2374,2.607156
2375,1.21004
2376,3.329366
2377,1.233997
2378,1.920043
2379,2.638285
2380,1.23415
2381,2.637827
2382,1.233692
2383,1.919738
2384,2.638743
2385,1.233845
2386,1.920348
2387,1.919585
2388,1.9205
2389,1.920348
2390,1.920043
2391,1.20943
2392,1.892119
2393,2.606546
2394,0.507057
2395,2.575113
2396,1.185931
2397,2.574197
2398,1.185931
2399,1.864042
2400,2.57435
2401,1.186236
2402,2.574655
2403,1.892424
2404,1.892119
2405,2.606394
2406,1.20943
2407,2.607309
2408,1.9205
2409,1.920195
2410,2.638437
2411,1.948272
2412,2.774395
2413,1.981231
2414,1.981079
2415,2.708171
2416,2.009155
2417,2.009308
2418,2.009918
2419,2.009918
2420,2.009766
2421,2.009766
2422,2.009766
2423,2.741131
2424,2.038453
2425,1.311666
2426,2.741283
2427,2.0383
2428,2.0383
2429,2.038453
2430,2.038453
2431,2.038148
2432,2.038758
2433,2.038758
2434,2.038453
2435,2.773785
2436,2.067903
2437,2.067445
2438,2.067903
2439,2.80766
2440,2.097963
2441,2.098421
2442,2.948043
2443,1.286641
2444,2.947738
2445,1.28603
2446,2.09781
2447,0.634623
2448,1.311513
2449,0.469215
2450,1.947967
2451,1.233692
2452,1.209583
2453,1.892576
2454,1.185779
2455,1.8645
2456,1.864042
2457,1.162585
2458,1.836728
2459,1.837034
2460,1.837949
2461,1.837949
2462,2.239872
2463,1.853208
2464,2.662394
2465,1.884184
2466,3.421836
2467,2.665751
2468,1.972686
2469,1.254444
2470,1.128405
2471,1.202869
2472,1.078813
2473,1.853056
2474,1.152361
2475,0.343328
2476,0.208438
2477,1.708553
2478,2.494087
2479,1.738918
2480,1.738613
2481,0.95903
2482,-0.19501
2483,0.212253
2484,0.826429
2485,0.160372
2486,-0.244755
2487,-0.601205
2488,-1.844053
2489,-2.100557
2490,-2.10071
2491,-0.877241
2492,0.227665
2493,1.696956
2494,2.815137
2495,2.948959
2496,1.420462
2497,1.969635
2498,2.022736
2499,-0.097658
2500,1.41207
2501,1.508659
2502,-0.097505
2503,1.411307
2504,1.507744
2505,2.627604
2506,2.235752
2507,2.215
2508,1.617304
2509,1.07042
2510,2.299535
2511,1.771267
2512,2.988632
2513,1.874418
2514,2.510567
2515,1.869078
2516,1.982452
2517,0.610971
2518,1.981689
2519,2.011749
2520,0.630045
2521,2.636759
2522,0.734417
2523,1.331044
2524,2.672618
2525,0.666667
2526,-0.318151
2527,2.691081
2528,1.952087
2529,2.701915
2530,3.512322
2531,1.473716
2532,0.11368
2533,-0.303655
2534,-0.317998
2535,-0.290227
2536,1.816739
2537,2.540322
2538,1.982147
2539,2.63798
2540,1.352712
2541,2.702831
2542,0.773327
2543,2.737163
2544,2.064088
2545,2.183108
2546,2.122225
2547,1.497826
2548,0.128481
2549,0.097505
2550,-0.604257
2551,-0.327001
2552,-0.298772
2553,1.173877
2554,3.761501
2555,3.288319
2556,2.671244
2557,2.736858
2558,2.80415
2559,2.121614
2560,2.903487
2561,2.30396
2562,2.241855
2563,2.365911
2564,2.302586
2565,1.654231
2566,0.229038
2567,0.194095
2568,0.896315
2569,1.524987
2570,0.784924
2571,-0.592508
2572,0.773327
2573,0.666972
2574,1.351797
2575,2.067445
2576,1.377127
2577,1.377127
2578,1.377279
2579,1.377127
2580,0.666514
2581,1.352407
2582,2.067903
2583,2.736858
2584,1.425193
2585,1.425498
2586,0.704967
2587,0.773632
2588,0.053559
2589,-0.652323
2590,-0.298924
2591,0.509041
2592,0.573434
2593,-0.043641
2594,-0.362554
2595,-0.62974
2596,-1.426413
2597,-2.050202
2598,-2.10071
2599,-1.96231
2600,-1.145037
2601,-0.634928
2602,-0.305943
2603,-0.704509
2604,-0.160525
2605,-0.157321
2606,0.704814
2607,1.037919
2608,2.026703
2609,1.530175
2610,2.015106
2611,2.535744
2612,2.749371
2613,2.081331
2614,3.180133
2615,2.375219
2616,3.511406
2617,2.685283
2618,2.814984
2619,3.555047
2620,3.12398
2621,2.626535
2622,3.455558
2623,2.271916
2624,2.920424
2625,1.151446
2626,2.417792
2627,1.874571
2628,2.510567
2629,0.575418
2630,-0.298314
2631,-0.350347
2632,-0.626535
2633,0.166629
2634,1.003433
2635,1.003738
2636,1.797818
2637,1.028916
2638,1.831083
2639,1.457542
2640,1.473259
2641,1.080797
2642,1.488823
2643,1.094377
2644,1.917754
2645,1.12108
2646,1.5346
2647,1.550469
2648,1.566949
2649,1.163043
2650,2.005951
2651,1.190967
2652,1.191272
2653,1.61532
2654,1.631189
2655,1.220417
2656,1.220264
2657,1.561913
2658,1.231708
2659,1.231708
2660,1.660792
2661,0.818799
2662,1.231403
2663,1.661097
2664,0.818799
2665,1.661097
2666,0.819409
2667,0.891127
2668,1.562066
2669,0.890974
2670,1.561913
2671,0.890974
2672,1.220569
2673,1.561456
2674,0.891279
2675,1.220264
2676,1.219959
2677,1.561761
2678,0.891127
2679,1.219959
2680,1.992828
2681,0.819257
2682,2.09369
2683,1.261006
2684,1.694667
2685,1.711604
2686,2.170291
2687,1.762417
2688,2.229343
2689,1.815671
2690,2.746777
2691,2.348516
2692,2.29633
2693,2.899062
2694,2.49012
2695,2.054475
2696,3.039597
2697,2.133669
2698,2.642252
2699,2.19379
2700,2.214389
2701,2.733196
2702,1.77966
2703,2.677653
2704,1.813993
2705,2.315404
2706,1.833371
2707,1.833219
2708,1.833524
2709,2.336767
2710,1.351492
2711,1.833371
2712,1.833982
2713,1.833677
2714,1.334249
2715,1.317159
2716,1.3991
2717,1.286641
2718,1.269703
2719,1.742733
2720,0.767834
2721,1.704891
2722,1.705959
2723,1.705959
2724,1.705348
2725,1.705196
2726,0.357519
2727,1.270161
2728,1.927977
2729,2.230564
2730,2.157473
2731,2.276646
2732,2.202487
2733,2.420844
2734,2.35111
2735,2.177462
2736,2.293584
2737,2.014496
2738,1.722133
2739,1.320211
2740,1.205158
2741,1.185321
2742,1.360647
2743,2.231479
2744,2.152743
2745,1.673152
2746,1.276265
2747,1.356985
2748,2.029908
2749,2.140078
2750,2.156863
2751,2.1738
2752,1.891356
2753,1.795377
2754,1.993439
2755,2.20264
2756,2.622568
2757,2.659342
2758,2.592355
2759,2.831464
2760,2.873274
2761,2.291447
2762,2.408637
2763,2.74052
2764,2.668345
2765,1.64477
2766,1.318379
2767,1.190661
2768,1.572595
2769,2.071565
2770,1.459068
2771,0.832532
2772,0.898299
2773,1.466239
2774,2.054627
2775,2.061952
2776,1.06569
2777,0.941024
2778,1.604181
2779,1.993591
2780,1.405661
2781,0.803235
2782,0.773632
2783,1.712978
2784,2.202792
2785,2.123903
2786,1.354238
2787,1.146563
2788,0.838178
2789,0.243229
2790,0.675059
2791,1.303273
2792,1.576715
2793,1.388113
2794,1.758755
2795,1.860227
2796,2.831159
2797,3.086137
2798,3.060349
2799,3.027848
2800,2.989548
2801,2.742657
2802,2.47776
2803,2.198062
2804,1.904479
2805,1.701534
2806,1.794919
2807,1.892576
2808,1.993744
2809,2.099336
2810,1.904021
2811,1.396963
2812,1.078813
2813,0.953689
2814,1.221637
2815,1.795529
2816,1.300374
2817,1.283284
2818,1.168688
2819,-0.78584
2820,-0.174411
2821,0.885176
2822,0.227207
2823,1.464561
2824,0.826581
2825,2.082856
2826,0.826886
2827,0.807965
2828,1.418936
2829,2.056458
2830,0.181888
2831,2.029145
2832,1.418173
2833,2.701305
2834,2.11017
2835,3.460441
2836,2.220645
2837,2.250248
2838,3.641413
2839,2.365454
2840,2.394903
2841,3.023728
2842,2.481422
2843,3.222858
2844,2.573739
2845,2.606699
2846,3.364309
2847,2.703136
2848,2.735943
2849,2.033722
2850,1.307851
2851,1.282979
2852,1.258106
2853,-0.084382
2854,0.468147
2855,0.430152
2856,-0.089113
2857,0.342412
2858,-0.484016
2859,-0.499733
2860,-0.214084
2861,2.003815
2862,2.029603
2863,2.056611
2864,2.082704
2865,2.110475
2866,3.460288
2867,1.558862
2868,2.890822
2869,1.608148
2870,2.95613
2871,2.335546
2872,2.365911
2873,2.394751
2874,1.73434
2875,3.022507
2876,3.187152
2877,2.543832
2878,3.292287
2879,3.364462
2880,2.703136
2881,3.473869
2882,2.06363
2883,-0.399329
2884,-0.08423
2885,-0.107271
2886,1.782864
2887,1.783932
2888,2.48127
2889,1.810025
2890,2.512551
2891,2.543679
2892,1.162432
2893,1.139544
2894,-0.404517
2895,1.030594
2896,1.683223
2897,1.683375
2898,1.68307
2899,3.055772
2900,2.326238
2901,1.757534
2902,2.451209
2903,2.482185
2904,1.810178
2905,1.810788
2906,1.810483
2907,1.810941
2908,2.816663
2909,-0.254673
2910,1.266499
2911,1.738308
2912,-0.047761
2913,0.237888
2914,-0.081788
2915,-0.321965
2916,-0.121004
2917,-0.349737
2918,0.025635
2919,-0.534524
2920,0.446937
2921,1.177234
2922,1.176928
2923,1.177691
2924,1.177691
2925,1.177844
2926,-1.348135
2927,-1.770352
2928,-1.562829
2929,-0.263676
2930,-0.428779
2931,-0.147402
2932,0.652628
2933,0.392309
2934,0.906538
2935,0.652476
2936,0.652323
2937,0.392157
2938,1.571069
2939,-0.117952
2940,-0.576944
2941,-0.012207
2942,-0.705425
2943,0.286412
2944,0.224002
2945,0.217899
2946,0.212406
2947,-1.026474
2948,-1.675288
2949,-0.864118
2950,-0.174563
2951,0.053712
2952,1.536431
2953,1.876097
2954,0.991836
2955,2.057832
2956,2.416114
2957,2.342718
2958,2.73228
2959,2.00412
2960,0.02182
2961,2.058137
2962,1.164874
2963,0.928054
2964,0.939651
2965,0.627298
2966,0.627146
2967,0.950332
2968,1.224384
2969,1.99115
2970,1.992523
2971,2.058137
2972,2.12604
2973,0.449378
2974,0.795148
2975,1.153582
2976,1.898222
2977,2.251469
2978,1.938506
2979,2.065309
2980,0.189517
2981,-0.24033
2982,-0.422217
2983,-0.592966
2984,-0.263828
2985,-0.268406
2986,-0.303655
2987,0.070497
2988,0.636301
2989,0.124361
2990,0.177462
2991,-0.396582
2992,0.082551
2993,-0.166323
2994,-0.392309
2995,-0.599069
2996,-0.946517
2997,-1.373617
2998,-1.940948
2999,-0.966964
3000,0.6804
3001,0.961471
3002,1.290608
3003,1.765316
3004,1.510185
3005,1.656519
3006,0.987259
3007,0.68513
3008,0.319982
3009,-0.350195
3010,-0.501106
3011,-0.459754
3012,-0.314488
3013,-0.437171
3014,-0.287785
3015,-0.597238
3016,-0.770275
3017,-0.657359
3018,-0.154421
3019,0.065919
3020,-0.023804
3021,-0.21973
3022,-0.248722
3023,0.027924
3024,0.951858
3025,0.81117
3026,0.496834
3027,1.314717
3028,1.321279
3029,1.511864
3030,0.885481
3031,-0.043641
3032,0.680552
3033,0.676585
3034,0.178225
3035,0.454871
3036,0.183871
3037,0.183871
3038,-0.171359
3039,-0.27039
3040,-0.145571
3041,-0.248569
3042,-0.134737
3043,0.126192
3044,0.552377
3045,1.091173
3046,0.633707
3047,1.232013
3048,0.719921
3049,0.485695
3050,0.763867
3051,0.517739
3052,-0.18265
3053,-0.162051
3054,-0.158846
3055,-0.042725
3056,-0.391241
3057,-1.018387
3058,-0.628977
3059,-0.09781
3060,-0.023957
3061,-0.030518
3062,1.138933
3063,1.833066
3064,0.946517
3065,-0.029755
3066,-0.042725
3067,-0.127718
3068,-0.372778
3069,-0.377356
3070,-0.412451
3071,-0.174411
3072,-0.015564
3073,-0.073396
3074,-0.07187
3075,-0.017548
3076,0.000153
3077,0.000153
3078,0.000153
3079,0.003357
3080,0.253758
3081,0.683604
3082,0.875715
3083,0.522011
3084,0.834821
3085,1.074693
3086,1.835508
3087,1.837186
3088,1.540246
3089,0.515908
3090,0.380102
3091,0.922866
3092,0.216831
3093,0.02884
3094,0.995346
3095,0.426795
3096,1.012894
3097,0.840162
3098,0.912947
3099,1.553216
3100,-0.156252
3101,-0.07187
3102,-0.155184
3103,-0.074006
3104,-0.249027
3105,-0.33402
3106,-0.911727
3107,-0.796826
3108,-0.463722
3109,-0.16495
3110,0.711681
3111,1.037766
3112,1.175708
3113,1.617762
3114,1.236744
3115,1.325093
3116,0.78294
3117,0.236973
3118,-0.150607
3119,-0.324407
3120,0.023499
3121,0.201724
3122,0.460975
3123,0.207065
3124,-0.023346
3125,0.201724
3126,-0.160983
3127,-0.025635
3128,0.986496
3129,0.727092
3130,1.076677
3131,1.436637
3132,0.854658
3133,0.269322
3134,-0.310826
3135,-0.67216
3136,-0.398108
3137,-0.361181
3138,-0.25452
3139,-0.131228
3140,-0.141146
3141,0.590677
3142,0.362554
3143,0.597543
3144,0.655985
3145,-0.151217
3146,0.160983
3147,1.150378
3148,1.236439
3149,1.913176
3150,2.096132
3151,2.28336
3152,2.105287
3153,2.249943
3154,1.994507
3155,2.949111
3156,2.709545
3157,1.949493
3158,0.600595
3159,1.498436
3160,0.180056
3161,0.171969
3162,-0.130617
3163,0.577096
3164,0.086824
3165,1.500114
3166,1.029831
3167,2.025025
3168,1.097429
3169,1.582513
3170,1.148547
3171,0.691844
3172,-0.552529
3173,-0.154421
3174,-0.128634
3175,0.155337
3176,1.911498
3177,1.584802
3178,2.035248
3179,2.674449
3180,1.714504
3181,2.342565
3182,2.428016
3183,2.439155
3184,2.054017
3185,2.584573
3186,2.18555
3187,2.735943
3188,2.323033
3189,1.127489
3190,-0.044862
3191,-1.109636
3192,-0.594339
3193,-0.065156
3194,-0.108339
3195,1.428855
3196,1.904784
3197,1.951781
3198,2.0795
3199,2.054475
3200,0.993973
3201,1.544823
3202,2.784314
3203,1.067979
3204,2.2121
3205,1.105211
3206,1.764553
3207,1.707942
3208,2.069276
3209,1.177691
3210,1.177234
3211,1.177081
3212,1.177081
3213,2.023957
3214,2.407416
3215,1.678035
3216,2.132143
3217,1.728389
3218,2.18967
3219,1.336843
3220,1.780728
3221,0.910048
3222,1.337148
3223,1.336995
3224,1.336233
3225,1.780117
3226,1.35256
3227,1.352712
3228,1.798123
3229,1.368276
3230,1.367971
3231,1.815976
3232,1.833829
3233,2.307317
3234,1.431754
3235,2.347753
3236,1.464714
3237,1.925078
3238,1.850767
3239,1.126574
3240,1.481346
3241,1.481651
3242,1.022812
3243,1.464408
3244,1.008774
3245,1.448692
3246,0.993057
3247,0.979782
3248,1.415732
3249,0.965438
3250,1.851835
3251,0.519265
3252,1.384146
3253,1.383841
3254,0.495613
3255,0.910811
3256,0.896925
3257,0.88365
3258,0.870832
3259,0.856794
3260,0.844282
3261,0.831464
3262,1.246509
3263,0.819257
3264,1.23125
3265,1.231403
3266,0.891127
3267,1.219806
3268,1.219959
3269,1.219654
3270,2.42771
3271,2.573587
3272,3.544671
3273,2.745861
3274,3.658198
3275,3.399405
3276,3.992981
3277,3.631647
3278,3.133288
3279,2.797436
3280,2.843824
3281,2.380407
3282,2.914931
3283,1.932555
3284,2.962692
3285,1.972229
3286,1.973297
3287,1.972381
3288,1.972686
3289,2.489815
