146.5,-0.16
146.6,-0.16
146.7,-0.16
146.8,-0.16
146.9,-0.16
147,-0.16
147.1,-0.21
147.2,-0.21
147.3,-0.21
147.4,-0.21
147.5,-0.21
147.6,-0.21
147.7,-0.21
147.8,-0.21
147.9,-0.21
148,-0.21
148.1,0.02
148.2,0.01
148.3,0.01
148.4,0.01
148.5,0.01
148.6,0.01
148.7,0.01
148.8,0.01
148.9,0.01
149,0.01
149.1,0.48
149.2,0.48
149.3,0.48
149.4,0.48
149.5,0.48
149.6,0.48
149.7,0.48
149.8,0.48
149.9,0.48
150,0.48
150.1,0.76
150.2,0.76
150.3,0.76
150.4,0.76
150.5,0.76
150.6,0.76
150.7,0.76
150.8,0.76
150.9,0.76
151,0.76
151.1,1.27
151.2,1.27
151.3,1.27
151.4,1.27
151.5,1.27
151.6,1.27
151.7,1.27
151.8,1.27
151.9,1.27
152,1.27
152.1,2.24
152.2,2.24
152.3,2.24
152.4,2.24
152.5,2.24
152.6,2.24
152.7,2.24
152.8,2.24
152.9,2.24
153,2.24
153.1,3.21
153.2,3.21
153.3,3.21
153.4,3.21
153.5,3.21
153.6,3.21
153.7,3.21
153.8,3.21
153.9,3.21
154,3.21
154.1,2.87
154.2,2.87
154.3,2.87
154.4,2.87
154.5,2.87
154.6,2.87
154.7,2.87
154.8,2.87
154.9,2.87
155,2.87
155.1,2.12
155.2,2.12
155.3,2.12
155.4,2.12
155.5,2.12
155.6,2.12
155.7,2.12
155.8,2.12
155.9,2.12
156,2.12
156.1,1.57
156.2,1.57
156.3,1.57
156.4,1.57
156.5,1.57
156.6,1.57
156.7,1.57
156.8,1.57
156.9,1.57
157,1.57
157.1,0.8
157.2,0.8
157.3,0.8
157.4,0.8
157.5,0.8
157.6,0.8
157.7,0.8
157.8,0.8
157.9,0.8
158,0.8
158.1,0.82
158.2,0.82
158.3,0.82
158.4,0.82
158.5,0.82
158.6,0.82
158.7,0.82
158.8,0.82
158.9,0.82
159,0.82
159.1,0.92
159.2,0.92
159.3,0.92
159.4,0.92
159.5,0.92
159.6,0.92
159.7,0.92
159.8,0.92
159.9,0.92
160,0.92
160.1,1.23
160.2,1.23
160.3,1.23
160.4,1.23
160.5,1.23
160.6,1.23
160.7,1.23
160.8,1.23
160.9,1.23
161,1.23
161.1,1.47
161.2,1.47
161.3,1.47
161.4,1.47
161.5,1.47
161.6,1.47
161.7,1.47
161.8,1.47
161.9,1.47
162,1.47
162.1,1.25
162.2,1.25
162.3,1.25
162.4,1.25
162.5,1.25
162.6,1.25
162.7,1.25
162.8,1.25
162.9,1.25
163,1.25
163.1,0.64
163.2,0.64
163.3,0.64
163.4,0.64
163.5,0.64
163.6,0.64
163.7,0.64
163.8,0.64
163.9,0.64
164,0.64
164.1,0.58
164.2,0.58
164.3,0.58
164.4,0.58
164.5,0.58
164.6,0.58
164.7,0.58
164.8,0.58
164.9,0.58
165,0.58
165.1,0.73
165.2,0.73
165.3,0.73
165.4,0.73
165.5,0.73
165.6,0.73
165.7,0.73
165.8,0.73
165.9,0.73
166,0.73
166.1,0.74
166.2,0.74
166.3,0.74
166.4,0.74
166.5,0.74
166.6,0.74
166.7,0.74
166.8,0.74
166.9,0.74
167,0.74
167.1,0.77
167.2,0.77
167.3,0.77
167.4,0.77
167.5,0.77
167.6,0.77
167.7,0.77
167.8,0.77
167.9,0.77
168,0.77
168.1,0.62
168.2,0.62
168.3,0.62
168.4,0.62
168.5,0.62
168.6,0.62
168.7,0.62
168.8,0.62
168.9,0.62
169,0.62
169.1,0.85
169.2,0.85
169.3,0.85
169.4,0.85
169.5,0.85
169.6,0.85
169.7,0.85
169.8,0.85
169.9,0.85
170,0.85
170.1,0.83
170.2,0.83
170.3,0.83
170.4,0.83
170.5,0.83
170.6,0.83
170.7,0.83
170.8,0.83
170.9,0.83
171,0.83
171.1,0.8
171.2,0.8
171.3,0.8
171.4,0.8
171.5,0.8
171.6,0.8
171.7,0.8
171.8,0.8
171.9,0.8
172,0.8
172.1,0.98
172.2,0.98
172.3,0.98
172.4,0.98
172.5,0.98
172.6,0.98
172.7,0.98
172.8,0.98
172.9,0.98
173,0.98
173.1,1.09
173.2,1.09
173.3,1.09
173.4,1.09
173.5,1.09
173.6,1.09
173.7,1.09
173.8,1.09
173.9,1.09
174,1.09
